Species;Latitude;Longitude
Boophis madagascariensis;-21.2641;47.4194
Boophis piperatus;-21.2641;47.4194
Boophis piperatus;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Boophis quasiboehmei;-21.2641;47.4194
Gephyromantis luteus;-21.2641;47.4194
Gephyromantis luteus;-21.2641;47.4194
Gephyromantis luteus;-21.2641;47.4194
Gephyromantis luteus;-21.2641;47.4194
Gephyromantis luteus;-21.2641;47.4194
Gephyromantis tschenki;-21.2641;47.4194
Mantidactylus catalai;-21.2641;47.4194
Mantidactylus catalai;-21.2641;47.4194
Plethodontohyla mihanika;-21.2641;47.4194
Boophis narinsi;-21.26389;47.41944
Plethodontohyla mihanika;-21.26389;47.41944
Boophis luteus;-21.62448;47.41944
Guibemantis liber;-21.24831;47.41987
Guibemantis liber;-21.24831;47.41987
Guibemantis liber;-21.24831;47.41987
Guibemantis liber;-21.24831;47.41987
Guibemantis liber;-21.24831;47.41987
Platypelis grandis;-21.24831;47.41987
Stumpffia nigrorubra;-21.24831;47.41987
Blommersia kely;-19.3833;47.42
Boophis goudotii;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus betsileo;-19.3833;47.42
Heterixalus rutenbergi;-19.3833;47.42
Mantidactylus alutus;-19.3833;47.42
Mantidactylus grandidieri;-19.3833;47.42
Mantidactylus guttulatus;-19.3833;47.42
Mantidactylus guttulatus;-19.3833;47.42
Ptychadena mascareniensis;-19.3833;47.42
Ptychadena mascareniensis;-19.3833;47.42
Ptychadena mascareniensis;-19.3833;47.42
Scaphiophryne madagascariensis;-19.3833;47.42
Boophis andohahela;-21.2542;47.42
Boophis andohahela;-21.2542;47.42
Boophis andohahela;-21.2542;47.42
Boophis madagascariensis;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis quasiboehmei;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Boophis reticulatus;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus melanopleura;-21.2542;47.42
Mantidactylus paidroa;-21.2542;47.42
Guibemantis liber;-21.2606;47.4203
Guibemantis liber;-21.2606;47.4203
Guibemantis liber;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Scaphiophryne spinosa;-21.2606;47.4203
Boophis guibei;-21.2559;47.4207
Boophis madagascariensis;-21.2559;47.4207
Boophis madagascariensis;-21.2559;47.4207
Boophis madagascariensis;-21.2559;47.4207
Gephyromantis ceratophrys;-21.2559;47.4207
Gephyromantis decaryi;-21.2559;47.4207
Gephyromantis decaryi;-21.2559;47.4207
Gephyromantis decaryi;-21.2559;47.4207
Gephyromantis luteus;-21.2559;47.4207
Gephyromantis tschenki;-21.2559;47.4207
Guibemantis depressiceps;-21.2559;47.4207
Guibemantis liber;-21.2559;47.4207
Guibemantis tornieri;-21.2559;47.4207
Mantidactylus betsileanus;-21.2559;47.4207
Paradoxophyla palmata;-21.2559;47.4207
Plethodontohyla brevipes;-21.2559;47.4207
Plethodontohyla brevipes;-21.2559;47.4207
Plethodontohyla inguinalis;-21.2559;47.4207
Mantidactylus betsileanus;-21.254;47.421
Mantidactylus mocquardi;-21.254;47.421
Mantidactylus betsileanus;-21.2573;47.4211
Mantidactylus betsileanus;-21.2573;47.4211
Boophis reticulatus;-21.25318;47.42118
Boophis albilabris;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Boophis quasiboehmei;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis decaryi;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis enki;-21.2532;47.4212
Gephyromantis sergei;-21.2532;47.4212
Boophis albilabris;-21.2486;47.4217
Gephyromantis fiharimpe;-21.2486;47.4217
Gephyromantis fiharimpe;-21.2486;47.4217
Boophis albilabris;-21.25855;47.421797
Gephyromantis decaryi;-21.2508;47.4218
Gephyromantis enki;-21.2508;47.4218
Gephyromantis enki;-21.2508;47.4218
Gephyromantis tschenki;-21.2508;47.4218
Gephyromantis enki;-21.258;47.422
Gephyromantis enki;-21.258;47.422
Gephyromantis enki;-21.258;47.422
Gephyromantis enki;-21.258;47.422
Gephyromantis enki;-21.258;47.422
Boophis madagascariensis;-21.2597;47.422
Boophis madagascariensis;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis picturatus;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Boophis quasiboehmei;-21.2597;47.422
Mantidactylus glosi;-21.2597;47.422
Mantidactylus melanopleura;-21.2597;47.422
Mantidactylus melanopleura;-21.2597;47.422
Mantidactylus melanopleura;-21.2597;47.422
Mantidactylus melanopleura;-21.2597;47.422
Mantidactylus melanopleura;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Mantidactylus paidroa;-21.2597;47.422
Heterixalus rutenbergi;-19.9667;47.4222
Heterixalus rutenbergi;-19.9667;47.4222
Boophis madagascariensis;-21.252;47.4225
Boophis madagascariensis;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Boophis quasiboehmei;-21.252;47.4225
Mantidactylus katae;-21.252;47.4225
Mantidactylus paidroa;-21.252;47.4225
Mantidactylus paidroa;-21.252;47.4225
Plethodontohyla inguinalis;-21.2576;47.4225
Boophis luciae;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis madagascariensis;-21.2651;47.4225
Boophis picturatus;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Boophis quasiboehmei;-21.2651;47.4225
Gephyromantis luteus;-21.2651;47.4225
Gephyromantis luteus;-21.2651;47.4225
Mantidactylus glosi;-21.2651;47.4225
Mantidactylus glosi;-21.2651;47.4225
Mantidactylus glosi;-21.2651;47.4225
Mantidactylus glosi;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus katae;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus melanopleura;-21.2651;47.4225
Mantidactylus paidroa;-21.2651;47.4225
Mantidactylus paidroa;-21.2651;47.4225
Mantidactylus paidroa;-21.2651;47.4225
Mantidactylus paidroa;-21.2651;47.4225
Mantidactylus paidroa;-21.2651;47.4225
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis enki;-21.2567;47.4236
Gephyromantis luteus;-21.2567;47.4236
Gephyromantis luteus;-21.2567;47.4236
Gephyromantis luteus;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Gephyromantis sergei;-21.2567;47.4236
Boophis kirki;-21.2679;47.4237
Boophis luciae;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis madagascariensis;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis picturatus;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis quasiboehmei;-21.2679;47.4237
Boophis reticulatus;-21.2679;47.4237
Boophis reticulatus;-21.2679;47.4237
Boophis reticulatus;-21.2679;47.4237
Mantidactylus catalai;-21.2679;47.4237
Mantidactylus catalai;-21.2679;47.4237
Mantidactylus catalai;-21.2679;47.4237
Mantidactylus catalai;-21.2679;47.4237
Mantidactylus catalai;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus katae;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus melanopleura;-21.2679;47.4237
Mantidactylus paidroa;-21.2679;47.4237
Mantidactylus paidroa;-21.2679;47.4237
Blommersia domerguei;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis elenae;-21.231;47.4239
Boophis guibei;-21.231;47.4239
Boophis luciae;-21.231;47.4239
Boophis luciae;-21.231;47.4239
Boophis luciae;-21.231;47.4239
Boophis luciae;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis luteus;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis madagascariensis;-21.231;47.4239
Boophis pauliani;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis quasiboehmei;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Boophis reticulatus;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus catalai;-21.231;47.4239
Mantidactylus guttulatus;-21.231;47.4239
Mantidactylus katae;-21.231;47.4239
Mantidactylus katae;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus majori;-21.231;47.4239
Mantidactylus melanopleura;-21.231;47.4239
Mantidactylus melanopleura;-21.231;47.4239
